DEPARTAMENTO,MUNICIPIO,PA11_COD_ETNIA,POBLACION_2018
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),431,1.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),500,7.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),720,3.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),730,22.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),750,1.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),840,7.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),870,1.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),900,11.0
CAQUETÁ,CARTAGENA DEL CHAIRÁ (CAQ),999,25.0
CAQUETÁ,CURILLO (CAQ),1,20.0
CAQUETÁ,CURILLO (CAQ),200,1.0
CAQUETÁ,CURILLO (CAQ),340,10.0
CAQUETÁ,CURILLO (CAQ),500,3.0
CAQUETÁ,CURILLO (CAQ),730,3.0
CAQUETÁ,CURILLO (CAQ),840,2.0
CAQUETÁ,CURILLO (CAQ),999,1.0
CAQUETÁ,EL DONCELLO (CAQ),1,118.0
CAQUETÁ,EL DONCELLO (CAQ),200,1.0
CAQUETÁ,EL DONCELLO (CAQ),220,1.0
CAQUETÁ,EL DONCELLO (CAQ),280,3.0
CAQUETÁ,EL DONCELLO (CAQ),281,2.0
CAQUETÁ,EL DONCELLO (CAQ),360,5.0
CAQUETÁ,EL DONCELLO (CAQ),500,76.0
CAQUETÁ,EL DONCELLO (CAQ),505,1.0
CAQUETÁ,EL DONCELLO (CAQ),730,11.0
CAQUETÁ,EL DONCELLO (CAQ),731,4.0
CAQUETÁ,EL DONCELLO (CAQ),999,14.0
CAQUETÁ,EL PAUJÍL (CAQ),1,539.0
CAQUETÁ,EL PAUJÍL (CAQ),200,396.0
CAQUETÁ,EL PAUJÍL (CAQ),280,1.0
CAQUETÁ,EL PAUJÍL (CAQ),290,2.0
CAQUETÁ,EL PAUJÍL (CAQ),340,5.0
CAQUETÁ,EL PAUJÍL (CAQ),500,103.0
CAQUETÁ,EL PAUJÍL (CAQ),660,1.0
CAQUETÁ,EL PAUJÍL (CAQ),970,1.0
CAQUETÁ,EL PAUJÍL (CAQ),999,30.0
CAQUETÁ,FLORENCIA (CAQ),1,1439.0
CAQUETÁ,FLORENCIA (CAQ),10,1.0
CAQUETÁ,FLORENCIA (CAQ),30,8.0
CAQUETÁ,FLORENCIA (CAQ),50,5.0
CAQUETÁ,FLORENCIA (CAQ),60,4.0
CAQUETÁ,FLORENCIA (CAQ),80,6.0
CAQUETÁ,FLORENCIA (CAQ),90,1.0
CAQUETÁ,FLORENCIA (CAQ),150,1.0
CAQUETÁ,FLORENCIA (CAQ),170,2.0
CAQUETÁ,FLORENCIA (CAQ),180,2.0
CAQUETÁ,FLORENCIA (CAQ),190,212.0
CAQUETÁ,FLORENCIA (CAQ),200,42.0
CAQUETÁ,FLORENCIA (CAQ),210,5.0
CAQUETÁ,FLORENCIA (CAQ),220,5.0
CAQUETÁ,FLORENCIA (CAQ),240,1.0
CAQUETÁ,FLORENCIA (CAQ),250,1.0
CAQUETÁ,FLORENCIA (CAQ),260,1.0
CAQUETÁ,FLORENCIA (CAQ),280,59.0
CAQUETÁ,FLORENCIA (CAQ),281,78.0
CAQUETÁ,FLORENCIA (CAQ),282,185.0
CAQUETÁ,FLORENCIA (CAQ),283,1.0
CAQUETÁ,FLORENCIA (CAQ),284,1.0
CAQUETÁ,FLORENCIA (CAQ),290,20.0
CAQUETÁ,FLORENCIA (CAQ),291,4.0
CAQUETÁ,FLORENCIA (CAQ),292,2.0
CAQUETÁ,FLORENCIA (CAQ),300,1.0
CAQUETÁ,FLORENCIA (CAQ),330,2.0
CAQUETÁ,FLORENCIA (CAQ),340,53.0
CAQUETÁ,FLORENCIA (CAQ),350,5.0
CAQUETÁ,FLORENCIA (CAQ),360,5.0
CAQUETÁ,FLORENCIA (CAQ),431,2.0
CAQUETÁ,FLORENCIA (CAQ),435,1.0
CAQUETÁ,FLORENCIA (CAQ),460,1.0
CAQUETÁ,FLORENCIA (CAQ),470,1.0
CAQUETÁ,FLORENCIA (CAQ),490,1.0
CAQUETÁ,FLORENCIA (CAQ),500,332.0
CAQUETÁ,FLORENCIA (CAQ),505,12.0
CAQUETÁ,FLORENCIA (CAQ),530,5.0
CAQUETÁ,FLORENCIA (CAQ),560,20.0
CAQUETÁ,FLORENCIA (CAQ),565,1.0
CAQUETÁ,FLORENCIA (CAQ),580,6.0
CAQUETÁ,FLORENCIA (CAQ),590,1.0
CAQUETÁ,FLORENCIA (CAQ),640,2.0
CAQUETÁ,FLORENCIA (CAQ),660,19.0
CAQUETÁ,FLORENCIA (CAQ),680,1.0
CAQUETÁ,FLORENCIA (CAQ),720,5.0
CAQUETÁ,FLORENCIA (CAQ),730,219.0
CAQUETÁ,FLORENCIA (CAQ),731,11.0
CAQUETÁ,FLORENCIA (CAQ),750,8.0
CAQUETÁ,FLORENCIA (CAQ),770,1.0
CAQUETÁ,FLORENCIA (CAQ),800,3.0
CAQUETÁ,FLORENCIA (CAQ),810,1.0
CAQUETÁ,FLORENCIA (CAQ),840,3.0
CAQUETÁ,FLORENCIA (CAQ),900,2.0
CAQUETÁ,FLORENCIA (CAQ),999,68.0
CAQUETÁ,LA MONTAÑITA (CAQ),1,146.0
CAQUETÁ,LA MONTAÑITA (CAQ),190,2.0
CAQUETÁ,LA MONTAÑITA (CAQ),200,24.0
CAQUETÁ,LA MONTAÑITA (CAQ),280,2.0
CAQUETÁ,LA MONTAÑITA (CAQ),281,1.0
CAQUETÁ,LA MONTAÑITA (CAQ),282,46.0
CAQUETÁ,LA MONTAÑITA (CAQ),290,1.0
CAQUETÁ,LA MONTAÑITA (CAQ),500,11.0
CAQUETÁ,LA MONTAÑITA (CAQ),560,5.0
CAQUETÁ,LA MONTAÑITA (CAQ),730,37.0
CAQUETÁ,LA MONTAÑITA (CAQ),731,5.0
CAQUETÁ,LA MONTAÑITA (CAQ),999,12.0
CAQUETÁ,MILÁN (CAQ),1,2078.0
CAQUETÁ,MILÁN (CAQ),50,1.0
CAQUETÁ,MILÁN (CAQ),130,1.0
CAQUETÁ,MILÁN (CAQ),190,2026.0
CAQUETÁ,MILÁN (CAQ),283,1.0
CAQUETÁ,MILÁN (CAQ),500,4.0
CAQUETÁ,MILÁN (CAQ),580,40.0
CAQUETÁ,MILÁN (CAQ),730,3.0
CAQUETÁ,MILÁN (CAQ),770,1.0
CAQUETÁ,MILÁN (CAQ),999,1.0
CAQUETÁ,MORELIA (CAQ),1,2.0
CAQUETÁ,MORELIA (CAQ),999,2.0
CAQUETÁ,PUERTO RICO (CAQ),1,559.0
CAQUETÁ,PUERTO RICO (CAQ),190,1.0
CAQUETÁ,PUERTO RICO (CAQ),200,1.0
CAQUETÁ,PUERTO RICO (CAQ),280,3.0
CAQUETÁ,PUERTO RICO (CAQ),340,1.0
CAQUETÁ,PUERTO RICO (CAQ),500,491.0
CAQUETÁ,PUERTO RICO (CAQ),720,2.0
CAQUETÁ,PUERTO RICO (CAQ),730,5.0
CAQUETÁ,PUERTO RICO (CAQ),999,55.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),1,451.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),10,2.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),26,1.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),150,1.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),170,1.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),290,5.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),340,321.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),500,62.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),730,30.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),750,1.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),830,3.0
CAQUETÁ,SAN JOSÉ DEL FRAGUA (CAQ),999,24.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),1,742.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),30,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),190,7.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),200,338.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),250,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),280,10.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),282,37.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),340,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),500,270.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),530,5.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),610,2.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),640,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),660,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),680,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),730,4.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),731,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),740,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),800,1.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),830,9.0
CAQUETÁ,SAN VICENTE DEL CAGUÁN (CAQ),999,51.0
CAQUETÁ,SOLANO (CAQ),1,2083.0
CAQUETÁ,SOLANO (CAQ),30,399.0
CAQUETÁ,SOLANO (CAQ),190,422.0
CAQUETÁ,SOLANO (CAQ),280,2.0
CAQUETÁ,SOLANO (CAQ),282,1.0
CAQUETÁ,SOLANO (CAQ),340,194.0
CAQUETÁ,SOLANO (CAQ),390,1.0
CAQUETÁ,SOLANO (CAQ),410,1.0
CAQUETÁ,SOLANO (CAQ),450,3.0
CAQUETÁ,SOLANO (CAQ),490,1.0
CAQUETÁ,SOLANO (CAQ),500,21.0
CAQUETÁ,SOLANO (CAQ),580,143.0
CAQUETÁ,SOLANO (CAQ),590,3.0
CAQUETÁ,SOLANO (CAQ),660,1.0
CAQUETÁ,SOLANO (CAQ),730,836.0
CAQUETÁ,SOLANO (CAQ),731,8.0
CAQUETÁ,SOLANO (CAQ),770,5.0
CAQUETÁ,SOLANO (CAQ),780,1.0
CAQUETÁ,SOLANO (CAQ),999,41.0
CAQUETÁ,SOLITA (CAQ),1,63.0
CAQUETÁ,SOLITA (CAQ),200,1.0
CAQUETÁ,SOLITA (CAQ),340,23.0
CAQUETÁ,SOLITA (CAQ),480,1.0
CAQUETÁ,SOLITA (CAQ),500,12.0
CAQUETÁ,SOLITA (CAQ),730,20.0
CAQUETÁ,SOLITA (CAQ),999,6.0
CAQUETÁ,VALPARAÍSO (CAQ),1,20.0
CAQUETÁ,VALPARAÍSO (CAQ),170,1.0
CAQUETÁ,VALPARAÍSO (CAQ),190,3.0
CAQUETÁ,VALPARAÍSO (CAQ),350,2.0
CAQUETÁ,VALPARAÍSO (CAQ),433,2.0
CAQUETÁ,VALPARAÍSO (CAQ),500,2.0
CAQUETÁ,VALPARAÍSO (CAQ),505,1.0
CAQUETÁ,VALPARAÍSO (CAQ),999,9.0
CASANARE,AGUAZUL (CAS),1,48.0
CASANARE,AGUAZUL (CAS),10,6.0
CASANARE,AGUAZUL (CAS),25,1.0
CASANARE,AGUAZUL (CAS),200,1.0
CASANARE,AGUAZUL (CAS),210,1.0
CASANARE,AGUAZUL (CAS),230,1.0
CASANARE,AGUAZUL (CAS),290,1.0
CASANARE,AGUAZUL (CAS),470,4.0
CASANARE,AGUAZUL (CAS),570,14.0
CASANARE,AGUAZUL (CAS),580,1.0
CASANARE,AGUAZUL (CAS),720,2.0
CASANARE,AGUAZUL (CAS),730,7.0
CASANARE,AGUAZUL (CAS),740,1.0
CASANARE,AGUAZUL (CAS),850,1.0
CASANARE,AGUAZUL (CAS),870,1.0
CASANARE,AGUAZUL (CAS),999,6.0
CASANARE,HATO COROZAL (CAS),1,1857.0
CASANARE,HATO COROZAL (CAS),10,6.0
CASANARE,HATO COROZAL (CAS),20,2.0
CASANARE,HATO COROZAL (CAS),21,4.0
CASANARE,HATO COROZAL (CAS),26,3.0
CASANARE,HATO COROZAL (CAS),30,8.0
CASANARE,HATO COROZAL (CAS),220,1.0
CASANARE,HATO COROZAL (CAS),230,735.0
CASANARE,HATO COROZAL (CAS),440,5.0
CASANARE,HATO COROZAL (CAS),500,1.0
CASANARE,HATO COROZAL (CAS),510,1.0
CASANARE,HATO COROZAL (CAS),570,360.0
CASANARE,HATO COROZAL (CAS),580,379.0
CASANARE,HATO COROZAL (CAS),690,155.0
CASANARE,HATO COROZAL (CAS),730,4.0
CASANARE,HATO COROZAL (CAS),732,1.0
CASANARE,HATO COROZAL (CAS),999,192.0
CASANARE,LA SALINA (CAS),1,66.0
CASANARE,LA SALINA (CAS),40,1.0
CASANARE,LA SALINA (CAS),690,65.0
CASANARE,MANÍ (CAS),1,92.0
CASANARE,MANÍ (CAS),10,2.0
CASANARE,MANÍ (CAS),26,1.0
CASANARE,MANÍ (CAS),40,4.0
CASANARE,MANÍ (CAS),50,3.0
CASANARE,MANÍ (CAS),210,1.0
CASANARE,MANÍ (CAS),220,1.0
CASANARE,MANÍ (CAS),230,1.0
CASANARE,MANÍ (CAS),470,1.0
CASANARE,MANÍ (CAS),510,1.0
CASANARE,MANÍ (CAS),520,4.0
CASANARE,MANÍ (CAS),530,1.0
CASANARE,MANÍ (CAS),570,57.0
CASANARE,MANÍ (CAS),580,6.0
CASANARE,MANÍ (CAS),640,1.0
CASANARE,MANÍ (CAS),720,1.0
CASANARE,MANÍ (CAS),999,7.0
CASANARE,MONTERREY (CAS),1,24.0
CASANARE,MONTERREY (CAS),10,2.0
CASANARE,MONTERREY (CAS),40,1.0
CASANARE,MONTERREY (CAS),50,1.0
CASANARE,MONTERREY (CAS),200,3.0
CASANARE,MONTERREY (CAS),220,1.0
CASANARE,MONTERREY (CAS),510,1.0
CASANARE,MONTERREY (CAS),570,1.0
CASANARE,MONTERREY (CAS),580,4.0
CASANARE,MONTERREY (CAS),680,1.0
CASANARE,MONTERREY (CAS),800,1.0
CASANARE,MONTERREY (CAS),999,8.0
CASANARE,NUNCHÍA (CAS),1,6.0
CASANARE,NUNCHÍA (CAS),10,4.0
CASANARE,NUNCHÍA (CAS),580,1.0
CASANARE,NUNCHÍA (CAS),800,1.0
CASANARE,OROCUÉ (CAS),1,2277.0
CASANARE,OROCUÉ (CAS),10,1.0
CASANARE,OROCUÉ (CAS),50,2.0
CASANARE,OROCUÉ (CAS),290,9.0
CASANARE,OROCUÉ (CAS),510,46.0
CASANARE,OROCUÉ (CAS),570,2193.0
CASANARE,OROCUÉ (CAS),580,16.0
CASANARE,OROCUÉ (CAS),800,1.0
CASANARE,OROCUÉ (CAS),830,7.0
CASANARE,OROCUÉ (CAS),999,2.0
CASANARE,PAZ DE ARIPORO (CAS),1,1292.0
CASANARE,PAZ DE ARIPORO (CAS),10,3.0
CASANARE,PAZ DE ARIPORO (CAS),20,231.0
CASANARE,PAZ DE ARIPORO (CAS),21,60.0
CASANARE,PAZ DE ARIPORO (CAS),25,95.0
CASANARE,PAZ DE ARIPORO (CAS),26,70.0
CASANARE,PAZ DE ARIPORO (CAS),40,1.0
CASANARE,PAZ DE ARIPORO (CAS),50,1.0
CASANARE,PAZ DE ARIPORO (CAS),170,1.0
CASANARE,PAZ DE ARIPORO (CAS),230,16.0
CASANARE,PAZ DE ARIPORO (CAS),250,1.0
CASANARE,PAZ DE ARIPORO (CAS),280,5.0
CASANARE,PAZ DE ARIPORO (CAS),350,1.0
CASANARE,PAZ DE ARIPORO (CAS),431,1.0
CASANARE,PAZ DE ARIPORO (CAS),440,504.0
CASANARE,PAZ DE ARIPORO (CAS),470,1.0
CASANARE,PAZ DE ARIPORO (CAS),500,1.0
CASANARE,PAZ DE ARIPORO (CAS),510,1.0
CASANARE,PAZ DE ARIPORO (CAS),570,52.0
CASANARE,PAZ DE ARIPORO (CAS),580,60.0
CASANARE,PAZ DE ARIPORO (CAS),670,48.0
CASANARE,PAZ DE ARIPORO (CAS),999,139.0
CASANARE,PORE (CAS),1,6.0
CASANARE,PORE (CAS),10,1.0
CASANARE,PORE (CAS),40,2.0
CASANARE,PORE (CAS),320,1.0
CASANARE,PORE (CAS),999,2.0
CASANARE,SAN LUIS DE PALENQUE (CAS),1,11.0
CASANARE,SAN LUIS DE PALENQUE (CAS),10,1.0
CASANARE,SAN LUIS DE PALENQUE (CAS),500,1.0
CASANARE,SAN LUIS DE PALENQUE (CAS),580,2.0
CASANARE,SAN LUIS DE PALENQUE (CAS),840,7.0
CASANARE,SÁCAMA (CAS),1,280.0
CASANARE,SÁCAMA (CAS),210,3.0
CASANARE,SÁCAMA (CAS),570,2.0
CASANARE,SÁCAMA (CAS),690,275.0
CASANARE,TAURAMENA (CAS),1,45.0
CASANARE,TAURAMENA (CAS),10,4.0
CASANARE,TAURAMENA (CAS),21,2.0
CASANARE,TAURAMENA (CAS),30,1.0
CASANARE,TAURAMENA (CAS),50,1.0
CASANARE,TAURAMENA (CAS),200,2.0
CASANARE,TAURAMENA (CAS),220,1.0
CASANARE,TAURAMENA (CAS),290,1.0
CASANARE,TAURAMENA (CAS),340,5.0
CASANARE,TAURAMENA (CAS),520,3.0
CASANARE,TAURAMENA (CAS),580,3.0
CASANARE,TAURAMENA (CAS),680,3.0
CASANARE,TAURAMENA (CAS),690,2.0
CASANARE,TAURAMENA (CAS),720,3.0
CASANARE,TAURAMENA (CAS),730,1.0
CASANARE,TAURAMENA (CAS),770,1.0
CASANARE,TAURAMENA (CAS),810,1.0
CASANARE,TAURAMENA (CAS),840,1.0
CASANARE,TAURAMENA (CAS),940,1.0
CASANARE,TAURAMENA (CAS),999,9.0
CASANARE,TRINIDAD (CAS),1,16.0
CASANARE,TRINIDAD (CAS),10,5.0
CASANARE,TRINIDAD (CAS),100,2.0
CASANARE,TRINIDAD (CAS),220,1.0
CASANARE,TRINIDAD (CAS),570,7.0
CASANARE,TRINIDAD (CAS),700,1.0
CASANARE,TÁMARA (CAS),1,184.0
CASANARE,TÁMARA (CAS),270,1.0
CASANARE,TÁMARA (CAS),490,1.0
CASANARE,TÁMARA (CAS),570,1.0
CASANARE,TÁMARA (CAS),690,170.0
CASANARE,TÁMARA (CAS),840,5.0
CASANARE,TÁMARA (CAS),900,3.0
CASANARE,TÁMARA (CAS),999,3.0
CASANARE,VILLANUEVA (CAS),1,163.0
CASANARE,VILLANUEVA (CAS),10,1.0
CASANARE,VILLANUEVA (CAS),40,1.0
CASANARE,VILLANUEVA (CAS),80,1.0
CASANARE,VILLANUEVA (CAS),200,34.0
CASANARE,VILLANUEVA (CAS),220,2.0
CASANARE,VILLANUEVA (CAS),280,2.0
CASANARE,VILLANUEVA (CAS),282,13.0
CASANARE,VILLANUEVA (CAS),300,1.0
CASANARE,VILLANUEVA (CAS),310,1.0
CASANARE,VILLANUEVA (CAS),320,1.0
CASANARE,VILLANUEVA (CAS),430,2.0
CASANARE,VILLANUEVA (CAS),470,3.0
CASANARE,VILLANUEVA (CAS),500,6.0
CASANARE,VILLANUEVA (CAS),570,3.0
CASANARE,VILLANUEVA (CAS),580,15.0
CASANARE,VILLANUEVA (CAS),590,1.0
CASANARE,VILLANUEVA (CAS),690,1.0
CASANARE,VILLANUEVA (CAS),720,6.0
CASANARE,VILLANUEVA (CAS),750,5.0
CASANARE,VILLANUEVA (CAS),800,3.0
CASANARE,VILLANUEVA (CAS),999,61.0
CASANARE,YOPAL (CAS),1,526.0
CASANARE,YOPAL (CAS),10,65.0
CASANARE,YOPAL (CAS),20,2.0
CASANARE,YOPAL (CAS),21,4.0
CASANARE,YOPAL (CAS),30,1.0
CASANARE,YOPAL (CAS),40,17.0
CASANARE,YOPAL (CAS),50,5.0
CASANARE,YOPAL (CAS),70,3.0
CASANARE,YOPAL (CAS),80,1.0
CASANARE,YOPAL (CAS),100,1.0
CASANARE,YOPAL (CAS),130,1.0
CASANARE,YOPAL (CAS),180,1.0
CASANARE,YOPAL (CAS),190,1.0
CASANARE,YOPAL (CAS),200,15.0
CASANARE,YOPAL (CAS),210,2.0
CASANARE,YOPAL (CAS),220,2.0
CASANARE,YOPAL (CAS),230,23.0
CASANARE,YOPAL (CAS),250,4.0
CASANARE,YOPAL (CAS),251,1.0
CASANARE,YOPAL (CAS),260,3.0
CASANARE,YOPAL (CAS),280,1.0
CASANARE,YOPAL (CAS),320,3.0
CASANARE,YOPAL (CAS),330,1.0
CASANARE,YOPAL (CAS),340,24.0
CASANARE,YOPAL (CAS),390,1.0
CASANARE,YOPAL (CAS),401,1.0
CASANARE,YOPAL (CAS),410,1.0
CASANARE,YOPAL (CAS),430,1.0
CASANARE,YOPAL (CAS),431,1.0
CASANARE,YOPAL (CAS),470,15.0
CASANARE,YOPAL (CAS),500,66.0
CASANARE,YOPAL (CAS),510,3.0
CASANARE,YOPAL (CAS),520,1.0
CASANARE,YOPAL (CAS),530,1.0
CASANARE,YOPAL (CAS),550,1.0
CASANARE,YOPAL (CAS),560,1.0
CASANARE,YOPAL (CAS),565,1.0
CASANARE,YOPAL (CAS),570,64.0
CASANARE,YOPAL (CAS),580,51.0
CASANARE,YOPAL (CAS),650,1.0
CASANARE,YOPAL (CAS),660,2.0
CASANARE,YOPAL (CAS),670,2.0
CASANARE,YOPAL (CAS),680,1.0
CASANARE,YOPAL (CAS),690,7.0
CASANARE,YOPAL (CAS),710,2.0
CASANARE,YOPAL (CAS),720,17.0
CASANARE,YOPAL (CAS),730,7.0
CASANARE,YOPAL (CAS),790,1.0
CASANARE,YOPAL (CAS),800,12.0
CASANARE,YOPAL (CAS),840,2.0
CASANARE,YOPAL (CAS),900,2.0
CASANARE,YOPAL (CAS),920,7.0
CASANARE,YOPAL (CAS),941,1.0
CASANARE,YOPAL (CAS),970,1.0
CASANARE,YOPAL (CAS),999,71.0
CAUCA,ALMAGUER (CAU),1,3329.0
CAUCA,ALMAGUER (CAU),500,2.0
CAUCA,ALMAGUER (CAU),590,1.0
CAUCA,ALMAGUER (CAU),750,3314.0
CAUCA,ALMAGUER (CAU),770,3.0
CAUCA,ALMAGUER (CAU),840,8.0
CAUCA,ALMAGUER (CAU),970,1.0
CAUCA,ARGELIA (CAU),1,39.0
CAUCA,ARGELIA (CAU),21,1.0
CAUCA,ARGELIA (CAU),40,1.0
CAUCA,ARGELIA (CAU),180,3.0
CAUCA,ARGELIA (CAU),290,1.0
CAUCA,ARGELIA (CAU),292,2.0
CAUCA,ARGELIA (CAU),340,8.0
CAUCA,ARGELIA (CAU),350,1.0
CAUCA,ARGELIA (CAU),500,13.0
CAUCA,ARGELIA (CAU),570,1.0
CAUCA,ARGELIA (CAU),650,1.0
CAUCA,ARGELIA (CAU),750,1.0
CAUCA,ARGELIA (CAU),840,3.0
CAUCA,ARGELIA (CAU),999,3.0
CAUCA,BALBOA (CAU),1,14.0
CAUCA,BALBOA (CAU),280,2.0
CAUCA,BALBOA (CAU),340,2.0
CAUCA,BALBOA (CAU),565,1.0
CAUCA,BALBOA (CAU),650,3.0
CAUCA,BALBOA (CAU),750,1.0
CAUCA,BALBOA (CAU),999,5.0
CAUCA,BOLÍVAR (CAU),1,2574.0
CAUCA,BOLÍVAR (CAU),40,1.0
CAUCA,BOLÍVAR (CAU),180,1.0
CAUCA,BOLÍVAR (CAU),210,2.0
CAUCA,BOLÍVAR (CAU),281,1.0
CAUCA,BOLÍVAR (CAU),290,3.0
CAUCA,BOLÍVAR (CAU),292,1.0
CAUCA,BOLÍVAR (CAU),340,17.0
CAUCA,BOLÍVAR (CAU),350,1.0
CAUCA,BOLÍVAR (CAU),500,4.0
CAUCA,BOLÍVAR (CAU),560,1.0
CAUCA,BOLÍVAR (CAU),565,2.0
CAUCA,BOLÍVAR (CAU),590,1.0
CAUCA,BOLÍVAR (CAU),732,1.0
CAUCA,BOLÍVAR (CAU),750,2534.0
CAUCA,BOLÍVAR (CAU),770,1.0
CAUCA,BOLÍVAR (CAU),830,3.0
CAUCA,BUENOS AIRES (CAU),1,6428.0
CAUCA,BUENOS AIRES (CAU),50,3.0
CAUCA,BUENOS AIRES (CAU),110,1.0
CAUCA,BUENOS AIRES (CAU),251,1.0
CAUCA,BUENOS AIRES (CAU),280,2.0
CAUCA,BUENOS AIRES (CAU),281,3.0
CAUCA,BUENOS AIRES (CAU),282,9.0
CAUCA,BUENOS AIRES (CAU),285,1.0
CAUCA,BUENOS AIRES (CAU),290,3.0
CAUCA,BUENOS AIRES (CAU),310,1.0
CAUCA,BUENOS AIRES (CAU),350,2.0
CAUCA,BUENOS AIRES (CAU),460,1.0
CAUCA,BUENOS AIRES (CAU),500,6372.0
CAUCA,BUENOS AIRES (CAU),800,6.0
CAUCA,BUENOS AIRES (CAU),999,23.0
CAUCA,CAJIBÍO (CAU),1,2255.0
CAUCA,CAJIBÍO (CAU),50,1.0
CAUCA,CAJIBÍO (CAU),130,2.0
CAUCA,CAJIBÍO (CAU),180,3.0
CAUCA,CAJIBÍO (CAU),220,1.0
CAUCA,CAJIBÍO (CAU),280,1.0
CAUCA,CAJIBÍO (CAU),290,738.0
CAUCA,CAJIBÍO (CAU),291,3.0
CAUCA,CAJIBÍO (CAU),292,25.0
CAUCA,CAJIBÍO (CAU),431,2.0
CAUCA,CAJIBÍO (CAU),500,1462.0
CAUCA,CAJIBÍO (CAU),501,1.0
CAUCA,CAJIBÍO (CAU),560,1.0
CAUCA,CAJIBÍO (CAU),650,8.0
CAUCA,CAJIBÍO (CAU),750,1.0
CAUCA,CAJIBÍO (CAU),800,1.0
CAUCA,CAJIBÍO (CAU),999,5.0
CAUCA,CALDONO (CAU),1,27088.0
CAUCA,CALDONO (CAU),40,1.0
CAUCA,CALDONO (CAU),50,1.0
CAUCA,CALDONO (CAU),60,1.0
CAUCA,CALDONO (CAU),150,2.0
CAUCA,CALDONO (CAU),180,2.0
CAUCA,CALDONO (CAU),210,2.0
CAUCA,CALDONO (CAU),220,1.0
CAUCA,CALDONO (CAU),250,1.0
CAUCA,CALDONO (CAU),280,2.0
CAUCA,CALDONO (CAU),282,1.0
CAUCA,CALDONO (CAU),283,3.0
CAUCA,CALDONO (CAU),290,1428.0
CAUCA,CALDONO (CAU),292,54.0
CAUCA,CALDONO (CAU),431,1.0
CAUCA,CALDONO (CAU),470,2.0
CAUCA,CALDONO (CAU),500,25556.0
CAUCA,CALDONO (CAU),501,2.0
CAUCA,CALDONO (CAU),590,1.0
CAUCA,CALDONO (CAU),640,1.0
CAUCA,CALDONO (CAU),650,2.0
CAUCA,CALDONO (CAU),680,1.0
CAUCA,CALDONO (CAU),690,1.0
CAUCA,CALDONO (CAU),750,8.0
CAUCA,CALDONO (CAU),800,1.0
CAUCA,CALDONO (CAU),950,2.0
CAUCA,CALDONO (CAU),999,11.0
CAUCA,CALOTO (CAU),1,12790.0
CAUCA,CALOTO (CAU),30,1.0
CAUCA,CALOTO (CAU),40,1.0
CAUCA,CALOTO (CAU),50,1.0
CAUCA,CALOTO (CAU),60,1.0
CAUCA,CALOTO (CAU),70,1.0
CAUCA,CALOTO (CAU),80,1.0
CAUCA,CALOTO (CAU),180,1.0
CAUCA,CALOTO (CAU),270,1.0
CAUCA,CALOTO (CAU),280,1.0
CAUCA,CALOTO (CAU),282,2.0
